0.00064	0.00329	0.01392	0.02398	0.03193	0.03991	0.04583	0.04737	0.04709
0.00069	0.00530	0.01734	0.02707	0.03453	0.04217	0.04807	0.04917	0.04796
0.00053	0.00285	0.01112	0.02036	0.02804	0.03593	0.04206	0.04413	0.04441
0.00064	0.00398	0.01462	0.02373	0.03079	0.03810	0.04394	0.04520	0.04358
0.00055	0.00433	0.01472	0.02361	0.03050	0.03749	0.04253	0.04304	0.04159
0.00127	0.00449	0.01521	0.02441	0.03165	0.03897	0.04383	0.04388	0.04366
0.00124	0.00512	0.01666	0.02572	0.03279	0.04011	0.04531	0.04546	0.04500
0.00226	0.00537	0.01678	0.02601	0.03318	0.04056	0.04563	0.04550	0.04492
0.00264	0.00490	0.01427	0.02361	0.03167	0.04047	0.04660	0.04620	0.04579
0.00148	0.00510	0.01331	0.02106	0.02825	0.03688	0.04384	0.04385	0.04317
0.00166	0.00615	0.01063	0.01723	0.02391	0.03194	0.03816	0.03828	0.03858
0.00321	0.00800	0.01329	0.02137	0.02906	0.03758	0.04308	0.04196	0.03810
0.00272	0.00610	0.01157	0.01977	0.02773	0.03657	0.04211	0.04072	0.03667
0.00162	0.00397	0.00840	0.01505	0.02178	0.02943	0.03379	0.03139	0.02595
0.00299	0.00830	0.01038	0.01922	0.02811	0.03716	0.04100	0.03867	0.03526
0.00707	0.01447	0.01796	0.02891	0.03926	0.04932	0.05262	0.04877	0.04125
0.00947	0.01878	0.02340	0.02991	0.03592	0.04269	0.04718	0.04613	0.04358
0.01703	0.02187	0.02618	0.03082	0.03541	0.04142	0.04673	0.04668	0.04578
0.01675	0.02285	0.02814	0.03290	0.03738	0.04328	0.04873	0.04874	0.04765
0.01765	0.02376	0.02921	0.03369	0.03782	0.04324	0.04808	0.04777	0.04651
0.01989	0.02257	0.02977	0.03447	0.03859	0.04410	0.04944	0.04949	0.04845
0.01476	0.01930	0.02554	0.03051	0.03526	0.04158	0.04749	0.04757	0.04669
0.01315	0.01544	0.01872	0.02431	0.03046	0.03875	0.04614	0.04603	0.04500
0.01848	0.01592	0.01920	0.02564	0.03205	0.03945	0.04557	0.04695	0.04596
0.01999	0.02149	0.02359	0.02860	0.03380	0.04001	0.04519	0.04608	0.04468
0.03192	0.03175	0.03146	0.03454	0.03845	0.04333	0.04690	0.04661	0.04502
0.03192	0.03161	0.03141	0.03441	0.03801	0.04248	0.04593	0.04593	0.04438
0.04002	0.03974	0.03988	0.04129	0.04340	0.04653	0.04928	0.04901	0.04788
0.03924	0.04027	0.04047	0.04210	0.04436	0.04761	0.05034	0.04990	0.04864
0.03987	0.04362	0.04199	0.04266	0.04435	0.04725	0.04999	0.04971	0.04880
0.04926	0.04750	0.04555	0.04591	0.04715	0.04915	0.05101	0.05070	0.04759
0.04853	0.04961	0.04898	0.04910	0.04984	0.05138	0.05293	0.05248	0.05043
0.04887	0.05004	0.04881	0.04827	0.04853	0.04983	0.05165	0.05145	0.04933
0.05021	0.04882	0.04527	0.04479	0.04555	0.04731	0.04945	0.04971	0.04732
0.05118	0.04842	0.04551	0.04506	0.04583	0.04770	0.04998	0.05012	0.04761
0.05135	0.04865	0.04547	0.04472	0.04511	0.04648	0.04829	0.04832	0.04580
0.05156	0.05027	0.04860	0.04783	0.04793	0.04900	0.05074	0.05064	0.04793
0.05118	0.04977	0.04736	0.04655	0.04675	0.04789	0.04956	0.04951	0.04692
0.05097	0.04843	0.04495	0.04397	0.04414	0.04531	0.04712	0.04720	0.04428
0.05048	0.04892	0.04610	0.04533	0.04561	0.04683	0.04861	0.04866	0.04569
0.05069	0.04907	0.04621	0.04551	0.04588	0.04718	0.04894	0.04900	0.04657
0.05132	0.04982	0.04719	0.04657	0.04695	0.04830	0.05013	0.05012	0.04764
0.05117	0.05114	0.04931	0.04881	0.04926	0.05069	0.05245	0.05227	0.05029
0.05191	0.05269	0.05131	0.05076	0.05103	0.05224	0.05383	0.05351	0.05109
0.04899	0.05085	0.05035	0.05018	0.05071	0.05230	0.05439	0.05422	0.05178
0.04898	0.04924	0.04892	0.04912	0.04996	0.05178	0.05396	0.05398	0.05244
0.04738	0.04888	0.04838	0.04815	0.04848	0.04970	0.05138	0.05121	0.04938
0.04663	0.04733	0.04668	0.04603	0.04593	0.04650	0.04742	0.04703	0.04522
0.04539	0.04597	0.04515	0.04482	0.04512	0.04627	0.04793	0.04797	0.04662
0.04204	0.04446	0.04395	0.04345	0.04369	0.04495	0.04679	0.04678	0.04537
0.03991	0.04410	0.04431	0.04424	0.04481	0.04656	0.04891	0.04889	0.04743
0.03970	0.04314	0.04450	0.04468	0.04525	0.04683	0.04908	0.04916	0.04729
0.03666	0.04116	0.04209	0.04218	0.04273	0.04438	0.04687	0.04722	0.04560
0.03525	0.03811	0.03846	0.03868	0.03943	0.04125	0.04378	0.04418	0.04277
0.03450	0.03868	0.04100	0.04141	0.04203	0.04375	0.04629	0.04648	0.04477
